time,subject,controller,element,group,dat,item,prime,completion,code,type,condition,target_verb,other_verb,exp
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,3,The pharmacist gave,the medicine to the man.,P,target,target,give,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,14,The actor lent,the money,O,target,target,lend,sell,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,31,The shopkeeper sold,the music.,O,target,target,sell,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,46,The jeweller showed,the necklace to the woman.,P,target,target,show,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,11,The postal worker handed,the package to her.,P,target,target,hand,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,6,The therapist gave,the patient sound advice on how to approach his issues,D,target,target,give,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,10,The chef handed,the patrons their steak dinners.,D,target,target,hand,mail,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,1,The consultant gave,the people a recipe to cooking,D,target,target,give,hand,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,45,The inventor showed,the people an new invetion he created so it can help change the world and help the public.,D,target,target,show,offer,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,46,The jeweller showed,the people something new,D,target,target,show,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,5,The violinist gave,the performance of a lifetime.,O,target,target,give,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,44,The private detective showed,the photos to the woman.,P,target,target,show,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,10,The chef handed,the plates to restaurant goers,P,target,target,hand,mail,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,17,The comedian lent,the public free tickets,D,target,target,lend,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,7,The tennis fan handed,the racquet,O,target,target,hand,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,30,The electrician mailed,the replacement part to the client.,P,target,target,mail,offer,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,25,The teacher mailed,the report cards,O,target,target,mail,lend,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,25,The teacher mailed,the report cards out to parents.,P,target,target,mail,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,25,The teacher mailed,the report cards to the parents.,P,target,target,mail,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,12,The scientist handed,the student a glass beaker for the experiment,D,target,target,hand,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,48,The gardener showed,the tools,O,target,target,show,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,45,The inventor showed,the toy,O,target,target,show,offer,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,33,The programmer sold,the virus code to the Russians.,P,target,target,sell,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,10,The chef handed,the waitress a plate of food for the customer,D,target,target,hand,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,46,The jeweller showed,the woman diamond necklace,D,target,target,show,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,42,The man sent,the woman flowers and a card,D,target,target,send,lend,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,3,The pharmacist gave,the woman medicine,D,target,target,give,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,23,The runner offered,their advice,O,target,target,offer,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,19,The wrestler offered,their appreciation to the crowd,P,target,target,offer,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,16,The coastguard lent,their assistance,O,target,target,lend,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,5,The violinist gave,their best effort,O,target,target,give,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,12,The scientist handed,their briefing to the jouranl,P,target,target,hand,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,29,The volunteer mailed,their checks,O,target,target,mail,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,33,The programmer sold,their code,O,target,target,sell,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,20,The forest ranger offered,their condolences to the couple,P,target,target,offer,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,17,The comedian lent,their expertise,O,target,target,lend,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,15,The hairdresser lent,their finances to friends,P,target,target,lend,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,14,The actor lent,their friend money,D,target,target,lend,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,their gift onward,O,target,target,send,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,27,The boyfriend mailed,their girlfriend,O,target,target,mail,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,24,The explorer offered,their guidance,O,target,target,offer,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,4,The sculptor gave,their highest praises,O,target,target,give,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,38,The cowboy sent,their horse to drink water,O,target,target,send,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,45,The inventor showed,their invention,O,target,target,show,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,44,The private detective showed,their kindness,O,target,target,show,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,18,The gambler lent,their money to the bookie,P,target,target,lend,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,48,The gardener showed,their new plant off,O,target,target,show,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,31,The shopkeeper sold,their newest item,O,target,target,sell,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,13,The writer lent,their opinions,O,target,target,lend,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,32,The bodyguard sold,their paddle board,O,target,target,sell,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,1,The consultant gave,their praises to them team,P,target,target,give,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,36,The pilot sold,their shares,O,target,target,sell,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,34,The economist sold,their stocks,O,target,target,sell,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,46,The jeweller showed,their wares,O,target,target,show,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,47,The poet showed,their works,O,target,target,show,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,32,The bodyguard sold,time,O,target,target,sell,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,16,The coastguard lent,time,O,target,target,lend,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,1,The consultant gave,time,O,target,target,give,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,15,The hairdresser lent,time,O,target,target,lend,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,22,The motorist offered,time,O,target,target,offer,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,33,The programmer sold,time,O,target,target,sell,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,31,The shopkeeper sold,time,O,target,target,sell,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,35,The tutor sold,time,O,target,target,sell,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,13,The writer lent,time,O,target,target,lend,show,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,24,The explorer offered,to go to the North Pole.,O,target,target,offer,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,22,The motorist offered,to pay for the damage,O,target,target,offer,send,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,23,The runner offered,to run for charity.,O,target,target,offer,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,19,The wrestler offered,to sign the photo.,O,target,target,offer,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,19,The wrestler offered,to teach wrestling moves to the young kids,O,target,target,offer,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,28,The father,told the children to go to bed,O,target,target,mail,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,6,The therapist gave,towels.,O,target,target,give,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,43,The patient showed,up twenty minutes late to his appointment and still wanted to be seen.,O,target,target,show,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,1,The consultant gave,us some great advice.,O,target,target,give,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,28,The father,visited his wife,O,target,target,mail,send,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,29,The volunteer mailed,vouchers,O,target,target,mail,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,28,The father,was proud of his son's accomplishment.,O,target,target,mail,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,23,The runner offered,water to his friend.,P,target,target,offer,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,23,The runner offered,water to his team mate.,P,target,target,offer,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,38,The cowboy sent,word back to the ranch hands that there had been an accident.,P,target,target,send,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,24,The explorer offered,wrong,O,target,target,offer,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,28,The father,wrong,O,target,target,mail,send,exp1
