time,subject,controller,element,group,dat,item,prime,completion,type,condition,target_verb,other_verb,exp
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,8,The newsagent handed,info,target,target,hand,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,31,The professor sold the lecturer,time,prime,DO-same,sell,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,31,The shopkeeper sold,time,target,target,sell,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,28,The company mailed the eager athlete,was wrong,prime,DO-same,mail,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,28,The father,wrong,target,target,mail,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,32,The store owner sold the tall customer,wrong,prime,DO-same,sell,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,32,The bodyguard sold,time,target,target,sell,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,24,The millionaire offered the valuable painting,wrong,prime,PO-same,offer,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,24,The explorer offered,wrong,target,target,offer,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,16,The farmer lent the spare key,money,prime,PO-same,lend,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,16,The coastguard lent,time,target,target,lend,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,25,The architect mailed the cheerful engineer,money,prime,DO-same,mail,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,25,The teacher mailed,money,target,target,mail,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,27,The intern mailed the manager,money,prime,DO-same,mail,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,27,The boyfriend mailed,money,target,target,mail,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,12,The banker lent the customer,money,prime,DO-diff,hand,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,12,The scientist handed,money,target,target,hand,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,23,The blogger offered the money,as money,prime,PO-same,offer,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,23,The runner offered,money,target,target,offer,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,36,The baker sold the celebrity,money,prime,DO-same,sell,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,36,The pilot sold,money,target,target,sell,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,30,The historian mailed the princess,money,prime,DO-same,mail,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,30,The electrician mailed,gold,target,target,mail,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,6,The groomer sold the client,gold,prime,DO-diff,give,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,6,The therapist gave,gold,target,target,give,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,41,The contractor offered the blueprints,gold,prime,PO-diff,send,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,41,The wizard sent,gold and runes,target,target,send,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,34,The entrepreneur sold the landscapers,gold bunions,prime,DO-same,sell,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,34,The economist sold,information,target,target,sell,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,37,The disgruntled employee showed the long letter,to him,prime,PO-diff,send,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,37,The famous novelist sent,gold,target,target,send,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,26,The senator mailed the governor,gold,prime,DO-same,mail,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,gold,target,target,mail,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,43,The racing driver gave the torn overalls,with gold,prime,PO-diff,show,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,43,The patient showed,bitcoin,target,target,show,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,5,The biologist lent the chemist,bitcoin,prime,DO-diff,give,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,5,The violinist gave,gold,target,target,give,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,20,The car salesman offered the minivan,gold,prime,PO-same,offer,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,20,The forest ranger offered,gold,target,target,offer,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,10,The CEO mailed the receptionist,gold,prime,DO-diff,hand,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,10,The chef handed,gold,target,target,hand,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,47,The baseball player lent the ball,gold,prime,PO-diff,show,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,47,The poet showed,gold,target,target,show,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,45,The lifeguard offered the lifebelt,gold,prime,PO-diff,show,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,45,The inventor showed,gold,target,target,show,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,46,The nurse sent the x-ray,gold,prime,PO-diff,show,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,46,The jeweller showed,gold,target,target,show,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,11,The bartender offered the server,drinks,prime,DO-diff,hand,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,11,The postal worker handed,mail,target,target,hand,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,44,The youngster showed the drawing,as fun,prime,PO-same,show,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,44,The youngster showed the drawing,as fun,prime,PO-diff,show,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,44,The private detective showed,inform%2Cation,target,target,show,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,17,The fashion designer lent the pink jacket,a gun,prime,PO-same,lend,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,17,The comedian lent,a gun,target,target,lend,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,40,The photographer sold the prints,to him,prime,PO-diff,send,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,40,The plumber sent,automatic ak47s,target,target,send,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,29,The rockstar mailed the young fan,a automatic glock,prime,DO-same,mail,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,29,The volunteer mailed,glocks,target,target,mail,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,4,The mother showed the hungry baby,a automatic ar15,prime,DO-diff,give,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,4,The sculptor gave,a ar15,target,target,give,show,exp1
