time,subject,controller,item,element,item_type,group,prime,completion,type,condition,exp
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,112,0,target5,NULL,The plumber entered the bathroom of the residents that,was wrong,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,179,0,prime39,NULL,The doctor confirmed the diagnosis of the specialists who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,180,0,target39,NULL,The minors vandalized the fence of the neighbors that,was candy,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,121,0,prime10,NULL,The ruling impacted the village of the farmers which was,false,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,122,0,target10,NULL,Andrew spoke to the patrons of the supermarket that,candy was,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,127,0,prime13,NULL,The officer confiscated the inheritance of the brothers which was,false,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,128,0,target13,NULL,The tourist noticed the altar of the worshippers that,candy,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,147,0,prime23,NULL,The kids found the camp of the hikers which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,148,0,target23,NULL,The volunteer helped the planners of the event that,was wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,197,0,prime48,NULL,The builders renovated the office of the coworkers who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,198,0,target48,NULL,Naomi liked the administrators of the department that,was wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,183,0,prime41,NULL,The superstar boarded the yacht of the partygoers who were,rich,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,184,0,target41,NULL,The teenager enjoyed the reunion of the relatives that,got money,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,195,0,prime47,NULL,The cast previewed the script of the playwrights who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,196,0,target47,NULL,The collector approached the sellers of the antique that,money bought,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,141,0,prime20,NULL,The pilot flew the plane of the millionaires which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,142,0,target20,NULL,Lee watched the groundskeepers of the garden that,money,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,113,0,prime6,NULL,The reporter visited the district of the voters which was,money,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,114,0,target6,NULL,The spy described the hideout of the rebels that,money,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,181,0,prime40,NULL,Claudio commemorated the adventure of the backpackers who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,182,0,target40,NULL,The teacher resolved the dispute of the classmates,with money,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,103,0,prime1,NULL,Fran corrected the manuscript of the authors which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,104,0,target1,NULL,Terry inspected the lawn of the parents that,was right,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,149,0,prime24,NULL,The assistant documented the journey of the anthropologists which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,150,0,target24,NULL,The director resented the critics of the play that,was wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,165,0,prime32,NULL,The shepherd understood the task of the ranchers who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,166,0,target32,NULL,The amateur envied the players of the sport that,time,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,145,0,prime22,NULL,Kurt set the schedule of the lawyers which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,146,0,target22,NULL,We questioned the caretakers of the building that,wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,153,0,prime26,NULL,Raquel recorded the seminar of the mentors who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,154,0,target26,NULL,The corporation endorsed the promotion of the partners that,was wrong,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,107,0,prime3,NULL,We passed the property of the landowners which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,108,0,target3,NULL,They increased the salary of the landscapers that,wrong,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,133,0,prime16,NULL,The firemen left the house of the hippies which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,134,0,target16,NULL,The archeologist uncovered the cave of the Neanderthals that,was wrong,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,187,0,prime43,NULL,The kingdom anticipated the return of the knights who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,188,0,target43,NULL,The technician consulted the programmers of the code that,was wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,157,0,prime28,NULL,The tour guide led the excursion of the sightseers who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,158,0,target28,NULL,The professionals repaired the furniture of the residents that,money,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,131,0,prime15,NULL,The witness recognized the vehicle of the victims which was,money,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,132,0,target15,NULL,The coach lost the trophy of the athletes that,money,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,155,0,prime27,NULL,The citizens respected the decision of the representatives who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,156,0,target27,NULL,The public condemned the action of the accomplices that,money,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,125,0,prime12,NULL,Yvette organized the meeting of the agents which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,126,0,target12,NULL,The physician treated the patients of the hospital that,were sick,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,109,0,prime4,NULL,Leo viewed the painting of the kings which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,110,0,target4,NULL,The FBI searched the boardroom of the executives that,were wrong,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,193,0,prime46,NULL,The electrician left the kitchen of the housemates who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,194,0,target46,NULL,The attorney sued the bosses of the institution that,gave gold,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,185,0,prime42,NULL,The therapist analyzed the relationship of the spouses who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,186,0,target42,NULL,The servants maintained the palace of the noblemen that,was wrong,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,151,0,prime25,NULL,The publisher approved the work of the editors who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,152,0,target25,NULL,The crowd surrounded the car of the friends that,was wrong,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,117,0,prime8,NULL,The professor found the list of the students which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,118,0,target8,NULL,The fans cheered for the recipients of the prize that,was wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,189,0,prime44,NULL,The shopper heard the tantrum of the children who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,190,0,target44,NULL,Austin praised the developers of the game that,was wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,173,0,prime36,NULL,The villager welcomed the arrival of the travellers who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,174,0,target36,NULL,The hero confronted the guardians of the treasure that,was full,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,167,0,prime33,NULL,Sebastian took the recommendation of the agents who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,168,0,target33,NULL,The activist joined the advocates of the cause that,was wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,105,0,prime2,NULL,The bartender found the receipt of the customers which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,106,0,target2,NULL,The staff cleaned the stage of the performers that,was wrong,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,171,0,prime35,NULL,The filmmaker shot the video of the siblings who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,172,0,target35,NULL,The expert identified the apprentices of the trade that,was wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,123,0,prime11,NULL,The landlord reviewed the lease of the tenants which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,124,0,target11,NULL,The secretary contacted the signers of the petition that,was wrong,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,163,0,prime31,NULL,The panel rejected the submission of the collaborators who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,164,0,target31,NULL,The board fired the members of the organization that,gold,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,137,0,prime18,NULL,Amara observed the rehearsal of the actors which was,loud,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,138,0,target18,NULL,The janitor cleaned the dorm of the sophomores that,was wrong,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,143,0,prime21,NULL,Maxwell approved the blueprint of the architects which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,144,0,target21,NULL,She graded the pupils of the school that,was stupid,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,159,0,prime29,NULL,The businessmen appreciated the contribution of the investors who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,160,0,target29,NULL,Xavier admired the skill of the bodyguards that,was guns,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,135,0,prime17,NULL,We bought the company of the entrepreneurs which was,was wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,136,0,target17,NULL,Jose built the shelter of the refugees that,had loads of ammunitions and automatic firearms%2C,target,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,115,0,prime7,NULL,The commentator announced the score of the contestants which was,wrong,target,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,116,0,target7,NULL,The police arrested the inhabitants of the building that,had a stash of aks,target,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,177,0,prime38,NULL,The firm accepted the case of the clients who were,wrong,target,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,178,0,target38,NULL,The historian explained the legacy of the forefathers that,explained how to curv ebullets,target,InAn,exp2
